110350,Wien-Hohe_Warte,,1,48.250,16.367, 209
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.1,E,8,0.4,E,8,82,E,8,985,E,8,218,E,8,2.3,E,8,-9990,0,0,-9990,0,0,0.953,E,8,0.104,E,8,0.20,E,8,3,-9990,0,0
01/01/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.5,E,8,-0.1,E,8,77,E,8,985,E,8,252,E,8,1.8,E,8,-9990,0,0,-9990,0,0,0.924,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.3,E,8,-0.3,E,8,77,E,8,985,E,8,249,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.909,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.2,E,8,-2.4,E,8,66,E,8,985,E,8,265,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.782,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.1,E,8,-2.7,E,8,66,E,8,985,E,8,263,E,8,1.8,E,8,-9990,0,0,-9990,0,0,0.766,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.0,E,8,-2.4,E,8,67,E,8,985,E,8,252,E,8,2.2,E,8,-9990,0,0,-9990,0,0,0.782,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.9,E,8,-2.8,E,8,66,E,8,985,E,8,276,E,8,1.8,E,8,-9990,0,0,-9990,0,0,0.764,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,08:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,10,E,8,9,E,8,2.9,E,8,-3.1,E,8,64,E,8,985,E,8,237,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.745,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,09:00,121,1412,13,3,10,0,3,20,13,3,10,1602,3,10,0,3,20,1602,3,10,-9990,0,0,10,E,8,9,E,8,3.1,E,8,-2.9,E,8,65,E,8,985,E,8,259,E,8,2.2,E,8,-9990,0,0,-9990,0,0,0.758,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,10:00,279,1412,33,3,10,0,3,20,33,3,10,3954,3,10,0,3,20,3954,3,10,-9990,0,0,10,E,8,9,E,8,3.3,E,8,-2.7,E,8,65,E,8,985,E,8,298,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.768,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,11:00,390,1412,49,3,10,0,3,20,49,3,10,5828,3,10,0,3,20,5828,3,10,-9990,0,0,10,E,8,9,E,8,3.5,E,8,-3.8,E,8,59,E,8,985,E,8,185,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.713,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,12:00,446,1412,61,3,10,0,3,20,61,3,10,7200,3,10,0,3,20,7200,3,10,-9990,0,0,10,E,8,9,E,8,3.7,E,8,-3.6,E,8,58,E,8,985,E,8,271,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.719,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,13:00,444,1412,69,3,10,0,3,20,69,3,10,8124,3,10,0,3,20,8124,3,10,-9990,0,0,10,E,8,9,E,8,3.9,E,8,-3.5,E,8,58,E,8,985,E,8,235,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.728,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,14:00,383,1412,55,3,10,0,3,20,55,3,10,6446,3,10,0,3,20,6446,3,10,-9990,0,0,10,E,8,9,E,8,4.0,E,8,-3.6,E,8,57,E,8,985,E,8,148,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.719,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,15:00,268,1412,33,3,10,0,3,20,33,3,10,3921,3,10,0,3,20,3921,3,10,-9990,0,0,10,E,8,9,E,8,3.9,E,8,-3.4,E,8,59,E,8,985,E,8,190,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.733,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,16:00,106,1412,12,3,10,0,3,20,12,3,10,1369,3,10,0,3,20,1369,3,10,-9990,0,0,10,E,8,9,E,8,3.7,E,8,0.2,E,8,77,E,8,985,E,8,221,E,8,4.5,E,8,-9990,0,0,-9990,0,0,0.939,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,17:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,10,E,8,9,E,8,3.5,E,8,0.0,E,8,77,E,8,985,E,8,126,E,8,3.5,E,8,-9990,0,0,-9990,0,0,0.925,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.2,E,8,-0.3,E,8,77,E,8,985,E,8,200,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.909,E,8,0.104,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.9,E,8,0.2,E,8,82,E,8,986,E,8,187,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.939,E,8,0.104,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.9,E,8,-0.6,E,8,77,E,8,986,E,8,236,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.889,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.6,E,8,-0.9,E,8,77,E,8,986,E,8,249,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.871,E,8,0.104,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.5,E,8,-1.0,E,8,77,E,8,986,E,8,210,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.865,E,8,0.104,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.4,E,8,-1.1,E,8,77,E,8,986,E,8,265,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.857,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.2,E,8,-0.5,E,8,82,E,8,986,E,8,216,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.897,E,8,0.104,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.0,E,8,-0.7,E,8,82,E,8,986,E,8,247,E,8,1.8,E,8,-9990,0,0,-9990,0,0,0.881,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.7,E,8,-1.0,E,8,82,E,8,987,E,8,220,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.864,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.4,E,8,-1.3,E,8,82,E,8,987,E,8,235,E,8,4.2,E,8,-9990,0,0,-9990,0,0,0.848,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.3,E,8,-1.4,E,8,82,E,8,987,E,8,110,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.841,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.2,E,8,-1.5,E,8,82,E,8,987,E,8,187,E,8,4.7,E,8,-9990,0,0,-9990,0,0,0.833,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.1,E,8,-1.6,E,8,82,E,8,987,E,8,125,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.828,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,1.0,E,8,-1.7,E,8,82,E,8,987,E,8,187,E,8,4.2,E,8,-9990,0,0,-9990,0,0,0.823,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,08:00,1,96,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,10,E,8,9,E,8,1.0,E,8,-1.7,E,8,82,E,8,988,E,8,119,E,8,2.7,E,8,-9990,0,0,-9990,0,0,0.823,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,09:00,122,1412,36,3,10,54,3,20,31,3,10,3946,3,10,2292,3,20,3748,3,10,-9990,0,0,10,E,8,9,E,8,1.6,E,8,-1.1,E,8,82,E,8,988,E,8,264,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.859,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,10:00,280,1412,59,3,10,0,3,20,59,3,10,6720,3,10,0,3,20,6720,3,10,-9990,0,0,10,E,8,9,E,8,2.1,E,8,-4.0,E,8,64,E,8,988,E,8,226,E,8,2.7,E,8,-9990,0,0,-9990,0,0,0.701,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,11:00,391,1412,136,3,10,77,3,20,115,3,10,14993,3,10,7176,3,20,13004,3,10,-9990,0,0,10,E,8,9,E,8,3.0,E,8,-3.8,E,8,61,E,8,988,E,8,237,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.712,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,12:00,448,1412,178,3,10,145,3,20,132,3,10,19484,3,10,12846,3,20,15409,3,10,-9990,0,0,9,E,8,8,E,8,3.9,E,8,-3.1,E,8,60,E,8,988,E,8,256,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.745,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,13:00,446,1412,79,3,10,0,3,20,79,3,10,9183,3,10,0,3,20,9183,3,10,-9990,0,0,10,E,8,9,E,8,3.9,E,8,-3.3,E,8,59,E,8,988,E,8,266,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.736,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,14:00,385,1412,165,3,10,210,3,20,108,3,10,17542,3,10,16510,3,20,13035,3,10,-9990,0,0,8,E,8,6,E,8,4.3,E,8,-3.3,E,8,57,E,8,988,E,8,241,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.735,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,15:00,271,1412,107,3,10,116,3,20,85,3,10,11632,3,10,8836,3,20,9938,3,10,-9990,0,0,8,E,8,6,E,8,4.4,E,8,-2.5,E,8,61,E,8,989,E,8,195,E,8,2.7,E,8,-9990,0,0,-9990,0,0,0.777,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,16:00,109,1412,42,3,10,179,3,20,28,3,10,4357,3,10,5571,3,20,3925,3,10,-9990,0,0,8,E,8,6,E,8,4.0,E,8,-2.3,E,8,64,E,8,989,E,8,247,E,8,3.5,E,8,-9990,0,0,-9990,0,0,0.792,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,17:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,8,E,8,6,E,8,3.5,E,8,-2.2,E,8,66,E,8,989,E,8,201,E,8,2.8,E,8,-9990,0,0,-9990,0,0,0.797,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,3.1,E,8,-1.4,E,8,72,E,8,989,E,8,231,E,8,3.1,E,8,-9990,0,0,-9990,0,0,0.843,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,2.8,E,8,-2.6,E,8,67,E,8,989,E,8,242,E,8,2.2,E,8,-9990,0,0,-9990,0,0,0.771,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,2.4,E,8,-2.4,E,8,70,E,8,989,E,8,258,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.786,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,2.1,E,8,-1.1,E,8,79,E,8,989,E,8,243,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.856,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,1.7,E,8,-0.5,E,8,85,E,8,989,E,8,245,E,8,1.1,E,8,-9990,0,0,-9990,0,0,0.898,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,1.4,E,8,-1.1,E,8,83,E,8,989,E,8,267,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.857,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,1.1,E,8,-0.6,E,8,89,E,8,990,E,8,323,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.889,E,8,0.086,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,0.7,E,8,0.0,E,8,95,E,8,990,E,8,299,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.927,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,0.4,E,8,0.0,E,8,97,E,8,990,E,8,305,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.927,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,0.0,E,8,-0.8,E,8,94,E,8,990,E,8,302,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.877,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,-0.2,E,8,-0.7,E,8,96,E,8,990,E,8,306,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.885,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,-0.3,E,8,-0.7,E,8,98,E,8,990,E,8,309,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.885,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,-0.5,E,8,-1.1,E,8,95,E,8,990,E,8,306,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.856,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,-0.6,E,8,-0.6,E,8,100,E,8,990,E,8,308,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.891,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,08:00,1,97,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,6,E,8,6,E,8,-0.6,E,8,-0.6,E,8,100,E,8,990,E,8,300,E,8,0.6,E,8,-9990,0,0,-9990,0,0,0.891,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,09:00,122,1412,6,3,10,0,3,20,6,3,10,741,3,10,9,3,20,741,3,10,-9990,0,0,6,E,8,6,E,8,-0.5,E,8,-0.5,E,8,100,E,8,990,E,8,306,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.898,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,10:00,281,1412,76,3,10,36,3,20,68,3,10,8339,3,10,2611,3,20,7819,3,10,-9990,0,0,6,E,8,6,E,8,0.4,E,8,0.2,E,8,98,E,8,991,E,8,237,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.939,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,11:00,393,1412,246,3,10,470,3,20,115,3,10,25418,3,10,35044,3,20,15669,3,10,-9990,0,0,6,E,8,5,E,8,2.3,E,8,-0.8,E,8,80,E,8,991,E,8,238,E,8,1.5,E,8,-9990,0,0,-9990,0,0,0.878,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,12:00,450,1412,183,3,10,157,3,20,133,3,10,19993,3,10,14116,3,20,15496,3,10,-9990,0,0,9,E,8,8,E,8,3.1,E,8,-0.8,E,8,75,E,8,991,E,8,250,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.875,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,13:00,448,1412,213,3,10,281,3,20,124,3,10,22718,3,10,24408,3,20,14971,3,10,-9990,0,0,8,E,8,6,E,8,3.7,E,8,-0.8,E,8,72,E,8,991,E,8,270,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.880,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,14:00,388,1412,215,3,10,537,3,20,67,3,10,22522,3,10,44830,3,20,10199,3,10,-9990,0,0,3,E,8,2,E,8,4.2,E,8,-0.3,E,8,72,E,8,991,E,8,239,E,8,1.7,E,8,-9990,0,0,-9990,0,0,0.908,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,15:00,274,1412,141,3,10,451,3,20,53,3,10,14543,3,10,33448,3,20,8060,3,10,-9990,0,0,4,E,8,3,E,8,4.2,E,8,-0.6,E,8,71,E,8,991,E,8,280,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.890,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,16:00,113,1412,47,3,10,246,3,20,28,3,10,4783,3,10,7960,3,20,4148,3,10,-9990,0,0,4,E,8,3,E,8,3.6,E,8,-1.6,E,8,68,E,8,991,E,8,249,E,8,1.5,E,8,-9990,0,0,-9990,0,0,0.830,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,17:00,0,0,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,4,E,8,3,E,8,2.9,E,8,-1.7,E,8,72,E,8,991,E,8,277,E,8,2.5,E,8,-9990,0,0,-9990,0,0,0.825,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,2.5,E,8,-1.4,E,8,75,E,8,990,E,8,204,E,8,4.0,E,8,-9990,0,0,-9990,0,0,0.840,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,2.2,E,8,-0.9,E,8,80,E,8,990,E,8,75,E,8,4.0,E,8,-9990,0,0,-9990,0,0,0.871,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,1.9,E,8,-1.4,E,8,79,E,8,990,E,8,67,E,8,2.8,E,8,-9990,0,0,-9990,0,0,0.841,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,1.5,E,8,-1.1,E,8,83,E,8,990,E,8,194,E,8,2.8,E,8,-9990,0,0,-9990,0,0,0.859,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,1.2,E,8,-0.9,E,8,86,E,8,990,E,8,178,E,8,3.5,E,8,-9990,0,0,-9990,0,0,0.870,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,0.9,E,8,-0.9,E,8,88,E,8,990,E,8,130,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.871,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,0.5,E,8,-1.0,E,8,90,E,8,990,E,8,160,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.865,E,8,0.075,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,0.2,E,8,-2.0,E,8,85,E,8,990,E,8,188,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.806,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,-0.2,E,8,-2.4,E,8,85,E,8,990,E,8,195,E,8,3.3,E,8,-9990,0,0,-9990,0,0,0.787,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-0.5,E,8,-3.2,E,8,82,E,8,990,E,8,167,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.740,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-0.7,E,8,-3.3,E,8,83,E,8,990,E,8,108,E,8,4.5,E,8,-9990,0,0,-9990,0,0,0.737,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-0.9,E,8,-2.9,E,8,86,E,8,990,E,8,77,E,8,5.6,E,8,-9990,0,0,-9990,0,0,0.756,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-1.0,E,8,-3.3,E,8,84,E,8,990,E,8,65,E,8,4.2,E,8,-9990,0,0,-9990,0,0,0.736,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,-1.2,E,8,-3.5,E,8,84,E,8,989,E,8,123,E,8,2.8,E,8,-9990,0,0,-9990,0,0,0.727,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,08:00,1,98,0,3,10,0,3,20,0,3,10,0,3,10,0,3,20,0,3,10,-9990,0,0,9,E,8,8,E,8,-1.2,E,8,-3.7,E,8,83,E,8,989,E,8,236,E,8,2.4,E,8,-9990,0,0,-9990,0,0,0.715,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,09:00,123,1412,56,3,10,180,3,20,41,3,10,5738,3,10,2892,3,20,5486,3,10,-9990,0,0,9,E,8,8,E,8,-0.3,E,8,-3.5,E,8,79,E,8,989,E,8,273,E,8,2.5,E,8,-9990,0,0,-9990,0,0,0.725,E,8,0.084,E,8,0.20,E,8,0,-9990,0,0
