0,Bern,,1,46.948,7.440, 540
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.1,E,8,0.2,E,8,82,E,8,946,E,8,173,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.943,E,8,0.059,E,8,0.20,E,8,3,-9990,0,0
01/01/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.4,E,8,-0.3,E,8,77,E,8,946,E,8,252,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.909,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.1,E,8,-0.5,E,8,77,E,8,946,E,8,249,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.893,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.1,E,8,-0.6,E,8,77,E,8,946,E,8,265,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.890,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.0,E,8,-3.4,E,8,63,E,8,946,E,8,263,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.730,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.8,E,8,-3.1,E,8,65,E,8,946,E,8,252,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.745,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.8,E,8,-3.5,E,8,63,E,8,946,E,8,276,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.727,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,2.7,E,8,-3.8,E,8,62,E,8,946,E,8,237,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.709,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,09:00,20,440,2,3,10,0,3,20,2,3,10,218,3,10,14,3,20,217,3,10,-9990,0,0,10,E,8,9,E,8,2.7,E,8,-3.5,E,8,63,E,8,946,E,8,214,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.724,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,10:00,214,1412,28,3,10,0,3,20,28,3,10,3246,3,10,0,3,20,3246,3,10,-9990,0,0,10,E,8,9,E,8,3.0,E,8,-3.4,E,8,63,E,8,946,E,8,298,E,8,3.4,E,8,-9990,0,0,-9990,0,0,0.732,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,11:00,358,1412,49,3,10,0,3,20,49,3,10,5764,3,10,0,3,20,5764,3,10,-9990,0,0,10,E,8,9,E,8,3.3,E,8,-4.5,E,8,57,E,8,946,E,8,140,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.677,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,12:00,449,1412,69,3,10,0,3,20,69,3,10,8128,3,10,0,3,20,8128,3,10,-9990,0,0,10,E,8,9,E,8,3.5,E,8,-0.8,E,8,74,E,8,946,E,8,226,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.880,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,13:00,483,1412,93,3,10,0,3,20,93,3,10,10747,3,10,0,3,20,10747,3,10,-9990,0,0,10,E,8,9,E,8,3.8,E,8,-4.3,E,8,56,E,8,946,E,8,190,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.688,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,14:00,456,1412,81,3,10,0,3,20,81,3,10,9418,3,10,0,3,20,9418,3,10,-9990,0,0,10,E,8,9,E,8,3.9,E,8,-4.5,E,8,54,E,8,947,E,8,148,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.678,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,15:00,370,1412,58,3,10,0,3,20,58,3,10,6819,3,10,0,3,20,6819,3,10,-9990,0,0,10,E,8,9,E,8,3.9,E,8,-4.2,E,8,55,E,8,947,E,8,145,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.690,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,16:00,232,1412,32,3,10,0,3,20,32,3,10,3709,3,10,0,3,20,3709,3,10,-9990,0,0,10,E,8,9,E,8,3.7,E,8,-0.5,E,8,74,E,8,947,E,8,221,E,8,2.3,E,8,-9990,0,0,-9990,0,0,0.897,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,17:00,27,517,2,3,10,0,3,20,2,3,10,293,3,10,13,3,20,293,3,10,-9990,0,0,10,E,8,9,E,8,3.4,E,8,-0.3,E,8,77,E,8,947,E,8,126,E,8,0.9,E,8,-9990,0,0,-9990,0,0,0.911,E,8,0.059,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,10,E,8,9,E,8,3.1,E,8,0.2,E,8,82,E,8,948,E,8,200,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.943,E,8,0.059,E,8,0.20,E,8,1,-9990,0,0
01/01/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,3.1,E,8,0.2,E,8,82,E,8,948,E,8,142,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.943,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.8,E,8,0.0,E,8,82,E,8,948,E,8,191,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.928,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.6,E,8,-0.2,E,8,82,E,8,948,E,8,204,E,8,0.9,E,8,-9990,0,0,-9990,0,0,0.913,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.4,E,8,-0.5,E,8,82,E,8,949,E,8,165,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.898,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,2.1,E,8,-0.7,E,8,82,E,8,949,E,8,265,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.884,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/01/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,1.9,E,8,-0.9,E,8,82,E,8,949,E,8,216,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.870,E,8,0.059,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,1.6,E,8,-1.2,E,8,82,E,8,949,E,8,247,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.854,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,1.4,E,8,-1.4,E,8,82,E,8,950,E,8,220,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.841,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,1.2,E,8,-1.6,E,8,82,E,8,950,E,8,190,E,8,3.4,E,8,-9990,0,0,-9990,0,0,0.827,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,1.1,E,8,-1.7,E,8,82,E,8,950,E,8,110,E,8,2.1,E,8,-9990,0,0,-9990,0,0,0.822,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,1.0,E,8,-5.4,E,8,63,E,8,951,E,8,142,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.637,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,0.9,E,8,-5.3,E,8,63,E,8,951,E,8,125,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.640,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,0.8,E,8,-5.4,E,8,63,E,8,951,E,8,187,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.634,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,0.7,E,8,-6.1,E,8,60,E,8,951,E,8,119,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.605,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,09:00,20,440,5,3,10,0,3,20,5,3,10,645,3,10,10,3,20,644,3,10,-9990,0,0,6,E,8,5,E,8,0.9,E,8,-6.7,E,8,56,E,8,952,E,8,219,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.578,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,10:00,215,1412,94,3,10,281,3,20,52,3,10,9925,3,10,17504,3,20,7264,3,10,-9990,0,0,6,E,8,5,E,8,2.3,E,8,-5.7,E,8,56,E,8,952,E,8,181,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.623,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,11:00,359,1412,172,3,10,351,3,20,83,3,10,18261,3,10,25723,3,20,11728,3,10,-9990,0,0,6,E,8,5,E,8,3.5,E,8,-5.5,E,8,52,E,8,952,E,8,147,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.631,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,12:00,451,1412,242,3,10,458,3,20,96,3,10,25960,3,10,38401,3,20,13703,3,10,-9990,0,0,5,E,8,4,E,8,4.6,E,8,-4.9,E,8,50,E,8,952,E,8,211,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.658,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,13:00,484,1412,257,3,10,405,3,20,118,3,10,27189,3,10,31325,3,20,16439,3,10,-9990,0,0,6,E,8,5,E,8,5.4,E,8,-5.1,E,8,47,E,8,953,E,8,266,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.650,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,14:00,458,1412,240,3,10,426,3,20,102,3,10,25600,3,10,34507,3,20,14407,3,10,-9990,0,0,5,E,8,4,E,8,5.9,E,8,-5.2,E,8,45,E,8,953,E,8,196,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.646,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,15:00,373,1412,144,3,10,129,3,20,110,3,10,15785,3,10,10913,3,20,12904,3,10,-9990,0,0,9,E,8,8,E,8,5.7,E,8,-4.4,E,8,48,E,8,953,E,8,195,E,8,0.5,E,8,-9990,0,0,-9990,0,0,0.681,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,16:00,235,1412,68,3,10,40,3,20,62,3,10,7535,3,10,3087,3,20,7022,3,10,-9990,0,0,9,E,8,8,E,8,5.1,E,8,-4.2,E,8,51,E,8,953,E,8,202,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.693,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,17:00,28,528,3,3,10,0,3,20,3,3,10,351,3,10,14,3,20,350,3,10,-9990,0,0,9,E,8,8,E,8,4.3,E,8,-4.1,E,8,54,E,8,953,E,8,201,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.696,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,3.8,E,8,-3.3,E,8,59,E,8,953,E,8,186,E,8,0.9,E,8,-9990,0,0,-9990,0,0,0.734,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,6,E,8,3.3,E,8,-4.7,E,8,55,E,8,953,E,8,197,E,8,0.2,E,8,-9990,0,0,-9990,0,0,0.668,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,2.8,E,8,-4.5,E,8,59,E,8,954,E,8,258,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.679,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,2.3,E,8,-3.2,E,8,67,E,8,954,E,8,243,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.740,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,1.8,E,8,-2.6,E,8,73,E,8,954,E,8,290,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.775,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,1.2,E,8,-3.3,E,8,72,E,8,954,E,8,267,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.736,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/02/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,0.7,E,8,-2.8,E,8,77,E,8,954,E,8,323,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.762,E,8,0.049,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,0.1,E,8,-2.0,E,8,86,E,8,954,E,8,299,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.806,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-0.6,E,8,-2.1,E,8,90,E,8,954,E,8,305,E,8,0.0,E,8,-9990,0,0,-9990,0,0,0.802,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-1.3,E,8,-3.0,E,8,88,E,8,954,E,8,302,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.754,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-1.7,E,8,-2.9,E,8,91,E,8,955,E,8,306,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.758,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-2.0,E,8,-2.9,E,8,93,E,8,955,E,8,309,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.755,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-2.4,E,8,-3.5,E,8,92,E,8,955,E,8,306,E,8,0.1,E,8,-9990,0,0,-9990,0,0,0.726,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,-2.7,E,8,-2.7,E,8,100,E,8,955,E,8,308,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.770,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,-2.9,E,8,-2.9,E,8,100,E,8,955,E,8,300,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.756,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,09:00,20,441,5,3,10,0,3,20,5,3,10,633,3,10,10,3,20,633,3,10,-9990,0,0,1,E,8,1,E,8,-2.8,E,8,-2.8,E,8,100,E,8,955,E,8,306,E,8,0.7,E,8,-9990,0,0,-9990,0,0,0.761,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,10:00,215,1412,127,3,10,609,3,20,34,3,10,13040,3,10,49140,3,20,5548,3,10,-9990,0,0,0,E,8,0,E,8,-1.2,E,8,-2.2,E,8,93,E,8,955,E,8,282,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.795,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,11:00,360,1412,238,3,10,758,3,20,44,3,10,25078,3,10,70512,3,20,7117,3,10,-9990,0,0,0,E,8,0,E,8,0.3,E,8,-3.2,E,8,77,E,8,956,E,8,283,E,8,2.3,E,8,-9990,0,0,-9990,0,0,0.740,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,12:00,452,1412,313,3,10,826,3,20,49,3,10,33475,3,10,80716,3,20,7625,3,10,-9990,0,0,0,E,8,0,E,8,1.6,E,8,-3.2,E,8,70,E,8,956,E,8,250,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.741,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,13:00,486,1412,338,3,10,840,3,20,48,3,10,36115,3,10,82960,3,20,7527,3,10,-9990,0,0,0,E,8,0,E,8,2.5,E,8,-3.1,E,8,67,E,8,956,E,8,270,E,8,2.6,E,8,-9990,0,0,-9990,0,0,0.748,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,14:00,460,1412,322,3,10,835,3,20,50,3,10,34428,3,10,81584,3,20,7825,3,10,-9990,0,0,0,E,8,0,E,8,3.0,E,8,-2.6,E,8,67,E,8,956,E,8,194,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.776,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,15:00,375,1412,254,3,10,778,3,20,47,3,10,26753,3,10,72433,3,20,7487,3,10,-9990,0,0,0,E,8,0,E,8,3.1,E,8,-2.8,E,8,65,E,8,956,E,8,280,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.764,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,16:00,238,1412,148,3,10,652,3,20,38,3,10,15107,3,10,53037,3,20,6177,3,10,-9990,0,0,0,E,8,0,E,8,2.5,E,8,-3.7,E,8,63,E,8,955,E,8,249,E,8,0.8,E,8,-9990,0,0,-9990,0,0,0.715,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,17:00,29,539,10,3,10,0,3,20,10,3,10,1128,3,10,0,3,20,1128,3,10,-9990,0,0,0,E,8,0,E,8,1.4,E,8,-3.8,E,8,68,E,8,955,E,8,277,E,8,2.9,E,8,-9990,0,0,-9990,0,0,0.713,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,18:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,0.9,E,8,-3.4,E,8,73,E,8,955,E,8,204,E,8,6.6,E,8,-9990,0,0,-9990,0,0,0.730,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,19:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,0.4,E,8,-2.8,E,8,79,E,8,955,E,8,75,E,8,4.3,E,8,-9990,0,0,-9990,0,0,0.761,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,-0.1,E,8,-3.3,E,8,79,E,8,955,E,8,112,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.737,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,-0.6,E,8,-2.9,E,8,84,E,8,955,E,8,194,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.756,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-1.1,E,8,-2.7,E,8,89,E,8,955,E,8,178,E,8,1.9,E,8,-9990,0,0,-9990,0,0,0.769,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-1.6,E,8,-2.6,E,8,93,E,8,955,E,8,130,E,8,1.2,E,8,-9990,0,0,-9990,0,0,0.773,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/03/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-2.1,E,8,-2.6,E,8,96,E,8,955,E,8,115,E,8,1.4,E,8,-9990,0,0,-9990,0,0,0.771,E,8,0.043,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,-2.4,E,8,-3.6,E,8,91,E,8,954,E,8,143,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.721,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-2.7,E,8,-3.9,E,8,91,E,8,954,E,8,195,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.707,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-3.0,E,8,-4.7,E,8,88,E,8,954,E,8,167,E,8,1.6,E,8,-9990,0,0,-9990,0,0,0.668,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-3.2,E,8,-4.7,E,8,89,E,8,954,E,8,108,E,8,2.1,E,8,-9990,0,0,-9990,0,0,0.667,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,-3.3,E,8,-4.2,E,8,93,E,8,954,E,8,122,E,8,3.8,E,8,-9990,0,0,-9990,0,0,0.689,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-3.5,E,8,-4.6,E,8,92,E,8,954,E,8,65,E,8,1.0,E,8,-9990,0,0,-9990,0,0,0.673,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-3.6,E,8,-4.7,E,8,92,E,8,954,E,8,123,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.668,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,08:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,-3.7,E,8,-4.9,E,8,91,E,8,954,E,8,191,E,8,0.3,E,8,-9990,0,0,-9990,0,0,0.659,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
01/04/2005,09:00,20,442,5,3,10,0,3,20,5,3,10,587,3,10,12,3,20,587,3,10,-9990,0,0,5,E,8,5,E,8,-3.5,E,8,-5.0,E,8,89,E,8,953,E,8,228,E,8,0.4,E,8,-9990,0,0,-9990,0,0,0.654,E,8,0.048,E,8,0.20,E,8,0,-9990,0,0
